9.496027827262878418e-01
9.321300387382507324e-01
8.191856741905212402e-01
1.027912616729736328e+00
9.947714209556579590e-01
9.713665843009948730e-01
8.471102714538574219e-01
1.211724281311035156e+00
1.128472805023193359e+00
1.060556530952453613e+00
1.061002731323242188e+00
6.954580545425415039e-01
1.051716208457946777e+00
7.902469635009765625e-01
8.599798679351806641e-01
1.135538101196289062e+00
8.060423135757446289e-01
1.001573562622070312e+00
1.085920572280883789e+00
7.304832935333251953e-01
8.271801471710205078e-01
8.604211211204528809e-01
1.113673448562622070e+00
7.548445463180541992e-01
5.820550322532653809e-01
9.863218665122985840e-01
8.441120386123657227e-01
9.668903350830078125e-01
9.569523930549621582e-01
1.102589845657348633e+00
8.636394739151000977e-01
1.086327791213989258e+00
8.468750715255737305e-01
9.205523133277893066e-01
9.580516815185546875e-01
1.116097927093505859e+00
1.078870773315429688e+00
1.030634284019470215e+00
1.177033543586730957e+00
7.206892967224121094e-01
9.080905914306640625e-01
1.130414009094238281e+00
1.047170639038085938e+00
7.315341234207153320e-01
7.963827252388000488e-01
8.125973939895629883e-01
1.025061130523681641e+00
9.440919160842895508e-01
9.454680681228637695e-01
1.167901754379272461e+00
7.640928030014038086e-01
1.156203627586364746e+00
8.080371022224426270e-01
8.054512739181518555e-01
9.065797328948974609e-01
9.233193397521972656e-01
8.928879499435424805e-01
8.988470435142517090e-01
9.026468992233276367e-01
9.925200939178466797e-01
1.035699486732482910e+00
8.462440967559814453e-01
1.003023028373718262e+00
1.195270299911499023e+00
1.094723224639892578e+00
8.595659732818603516e-01
1.084259152412414551e+00
8.837466239929199219e-01
9.004594683647155762e-01
1.032688379287719727e+00
7.739436626434326172e-01
1.058122634887695312e+00
1.004139184951782227e+00
8.171426057815551758e-01
9.730688333511352539e-01
1.049569725990295410e+00
1.060104012489318848e+00
1.002050876617431641e+00
1.090859055519104004e+00
9.198101162910461426e-01
1.032998681068420410e+00
7.580661177635192871e-01
9.618231654167175293e-01
9.145044684410095215e-01
1.073567509651184082e+00
8.459777235984802246e-01
8.889620304107666016e-01
1.055446505546569824e+00
1.027421474456787109e+00
1.000029444694519043e+00
5.844063758850097656e-01
7.917060256004333496e-01
8.944665193557739258e-01
7.338238954544067383e-01
9.795562028884887695e-01
8.729828000068664551e-01
9.246887564659118652e-01
8.676191568374633789e-01
8.733806610107421875e-01
1.026502847671508789e+00
9.560829401016235352e-01
1.072354435920715332e+00
1.093067884445190430e+00
8.472405672073364258e-01
8.877910375595092773e-01
8.196516036987304688e-01
9.453569054603576660e-01
1.146860122680664062e+00
1.164952993392944336e+00
1.206949949264526367e+00
8.537602424621582031e-01
1.070403933525085449e+00
1.203355789184570312e+00
9.819959402084350586e-01
5.875297188758850098e-01
9.451279044151306152e-01
9.528080821037292480e-01
1.042982935905456543e+00
1.007512569427490234e+00
1.023283362388610840e+00
9.209086298942565918e-01
9.389107823371887207e-01
1.036432147026062012e+00
1.010449647903442383e+00
8.714351654052734375e-01
7.977055311203002930e-01
7.773249745368957520e-01
8.295112252235412598e-01
7.645887732505798340e-01
1.140966773033142090e+00
1.098722815513610840e+00
1.151235699653625488e+00
1.066129088401794434e+00
8.117914199829101562e-01
1.024867773056030273e+00
6.759003400802612305e-01
9.361497163772583008e-01
9.272648096084594727e-01
1.066609025001525879e+00
8.929922580718994141e-01
9.577749967575073242e-01
1.058154582977294922e+00
1.053909420967102051e+00
8.900997638702392578e-01
1.040060758590698242e+00
9.484212398529052734e-01
7.512661218643188477e-01
1.013443946838378906e+00
9.700032472610473633e-01
9.262875318527221680e-01
8.065579533576965332e-01
1.076114058494567871e+00
9.043627977371215820e-01
6.746840476989746094e-01
1.114507436752319336e+00
8.052670359611511230e-01
9.747228026390075684e-01
9.087605476379394531e-01
1.093070387840270996e+00
8.448936343193054199e-01
8.858522772789001465e-01
8.832875490188598633e-01
8.235566616058349609e-01
9.920115470886230469e-01
9.925771951675415039e-01
9.735736846923828125e-01
8.611537218093872070e-01
9.357985854148864746e-01
5.614364743232727051e-01
1.018710136413574219e+00
9.707053899765014648e-01
